siren,user_id,file_id,titles,date
821224268,d533d609-e76c-426a-a3bc-2474c0da7b42,221d8f64-f2b3-488b-a05b-4e379562672b,Décision(s) de l'associé unique : Augmentation du capital social; Décision(s) de l'associé unique : Réduction du capital social; Décision(s) de l'associé unique : Reconstitution de l'actif net; Décision(s) de l'associé unique : Modification(s) statutaire(s); Statuts mis à jour,2018-11-26
821224268,d533d609-e76c-426a-a3bc-2474c0da7b42,2520a8c0-0d6e-4a81-81b2-425ba172d811,Rapport du commissaire à la transformation,2018-11-12
821224268,d533d609-e76c-426a-a3bc-2474c0da7b42,d91774b2-0c18-4b98-a799-ffe6d3ea76d5,Procès-verbal d'assemblée générale extraordinaire : Poursuite d'activité malgré un actif net devenu inférieur à la moitié du capital social,2018-05-23
821224268,d533d609-e76c-426a-a3bc-2474c0da7b42,ed1e6409-86b6-4975-9fe0-b76eba392584,Extrait de procès-verbal : Changement de la dénomination sociale anciennement AAB - PARC EOLIEN III; Extrait de procès-verbal : Modification(s) statutaire(s); Statuts mis à jour; Extrait de procès-verbal : Changement de la dénomination sociale,2016-12-08
821224268,d533d609-e76c-426a-a3bc-2474c0da7b42,61b650f6-d749-44b6-b203-24d972baaf89,Statuts constitutifs; Acte : Nomination(s) de gérant(s); Certificat : Attestation bancaire; Certificat : Divers,2016-06-28
821402971,2adf2ef6-28b9-4acc-bb04-f84e87599ca8,7e3c4c43-038e-4532-8d9c-367e994c7955,Document relatif au bénéficiaire effectif,2021-05-14
821402971,2adf2ef6-28b9-4acc-bb04-f84e87599ca8,a6392a1d-8b8a-4083-90dc-ac4b65aea7ad,Statuts mis à jour : Démission(s) de gérant(s); Procès-verbal d'assemblée générale extraordinaire : Démission(s) de gérant(s),2019-04-17
821402971,2adf2ef6-28b9-4acc-bb04-f84e87599ca8,c3a9f630-9984-4ef3-88eb-84bd247087b3,Statuts mis à jour : Démission(s) de gérant(s); Procès-verbal d'assemblée générale extraordinaire : Démission(s) de gérant(s),2019-04-17
821402971,2adf2ef6-28b9-4acc-bb04-f84e87599ca8,f7d2adff-44ff-420c-8021-ca96b5c5d5ad,(Document inconnu),2016-07-13
821402971,2adf2ef6-28b9-4acc-bb04-f84e87599ca8,8a6c9e62-2ce4-4649-ad8f-506d12fcf5fa,Copie des statuts mis à jour,
821402971,2adf2ef6-28b9-4acc-bb04-f84e87599ca8,63edb278-b70a-493c-b73f-5f44965d7325,Liste des sièges sociaux antérieurs,
821402971,2adf2ef6-28b9-4acc-bb04-f84e87599ca8,91c751eb-8f38-44dd-8051-87b01bd2a297,"PV ayant décidé et constaté la modification enregistrée, certifié conforme par le représentant légal",
821402971,2adf2ef6-28b9-4acc-bb04-f84e87599ca8,da34ebd6-ee1c-4383-a9a4-8f688a4f01f8,Document de synthèse des bénéficiaires effectifs signé; Document relatif au bénéficiaire effectif,
821402971,2adf2ef6-28b9-4acc-bb04-f84e87599ca8,7c64ceac-4abf-4e71-8a42-edd3718e2db8,Document de synthèse des bénéficiaires effectifs signé; Document relatif au bénéficiaire effectif,
821402971,2adf2ef6-28b9-4acc-bb04-f84e87599ca8,618a5cb8-1ed9-4c09-afe4-102fbf08cafe,Document de synthèse des bénéficiaires effectifs signé; Document relatif au bénéficiaire effectif,
821402971,2adf2ef6-28b9-4acc-bb04-f84e87599ca8,4347372e-2ea0-4f42-8cb1-5a1fbfe81b5e,Document de synthèse des bénéficiaires effectifs signé; Document relatif au bénéficiaire effectif,
821896776,16268165-54c1-494b-a5a1-0e38fe9c4cfe,6edfa4c4-5b22-413b-a0d7-631d5c8a4e9f,Document relatif au bénéficiaire effectif,2022-09-21
821896776,16268165-54c1-494b-a5a1-0e38fe9c4cfe,193f1f4c-d8b7-483e-9eff-727a340a69f9,Document relatif au bénéficiaire effectif,2022-09-21
821896776,16268165-54c1-494b-a5a1-0e38fe9c4cfe,23352bb7-b1b3-48e4-95b1-f19e01aa0e24,Procès-verbal d'assemblée générale ordinaire : Nomination(s) de gérant(s); Procès-verbal d'assemblée générale ordinaire : Démission(s) de gérant(s); Acte sous seing privé : Cession de parts; Statuts mis à jour; Décision(s) de l'associé unique : Transfert du siège social; Décision(s) de l'associé unique : Modification(s) statutaire(s); Décision(s) de l'associé unique : Changement de la dénomination sociale,2022-09-21
821896776,16268165-54c1-494b-a5a1-0e38fe9c4cfe,9c756601-1947-4d70-99bf-083edf03b443,Document relatif au bénéficiaire effectif,2020-01-13
821896776,16268165-54c1-494b-a5a1-0e38fe9c4cfe,25536656-e07e-4580-afdb-9f9d348f7d0c,Statuts mis à jour; Procès-verbal d'assemblée générale extraordinaire : Transfert du siège social,2020-01-13
821896776,16268165-54c1-494b-a5a1-0e38fe9c4cfe,e91c0f2f-f3bc-4cfc-9350-11617ccb13e8,Acte notarié : Constitution; Acte notarié : Nomination(s) de gérant(s),2016-08-04
821947462,df02a85a-9b11-45aa-822d-022e631dd630,f1e96d26-2bcf-49cc-b238-a3834dffbc64,Procès-verbal d'assemblée générale extraordinaire : Clôture des opérations de liquidation; Comptes de clôture de la liquidation,2017-10-27
821947462,df02a85a-9b11-45aa-822d-022e631dd630,4eef5ab6-8dac-49eb-85fa-b7bd0f1a6cdd,Procès-verbal d'assemblée générale extraordinaire : Dissolution,2017-10-27
821947462,df02a85a-9b11-45aa-822d-022e631dd630,68bcd5f5-0299-4dcb-818e-02b5d6fa8b02,Statuts constitutifs : Constitution; Statuts constitutifs : Nomination de président,2016-08-08
823336045,e744474c-0825-4a79-8d52-f589bd09bdbc,51869381-2fc4-4bb3-ad6b-0cf5443f2302,Statuts mis à jour; Décision(s) de l'associé unique : Changement relatif à la date de clôture de l'exercice social,2023-06-21
823336045,e744474c-0825-4a79-8d52-f589bd09bdbc,3aa51663-9240-44dc-b909-4e9efa35bd8c,Décision(s) de l'associé unique : Modification(s) statutaire(s); Statuts mis à jour,2019-09-26
823336045,e744474c-0825-4a79-8d52-f589bd09bdbc,033c6c45-97ce-444a-b34b-edabaf2e41e7,Document relatif au bénéficiaire effectif,2019-09-26
823336045,e744474c-0825-4a79-8d52-f589bd09bdbc,59603ed1-eb2f-4408-a150-d4ec52fd24b1,Document relatif au bénéficiaire effectif,2018-08-20
823336045,e744474c-0825-4a79-8d52-f589bd09bdbc,519f893e-98bf-4f29-a474-585730b2a852,Statuts constitutifs : Gérant associé unique personne physique,2016-10-24
823581467,43da914d-0d1c-47fc-abb7-098f9ca8e7c4,462f9378-c2ad-46b0-9e7c-da641fc85a7f,Document relatif au bénéficiaire effectif,2019-05-14
823581467,43da914d-0d1c-47fc-abb7-098f9ca8e7c4,06a3c70a-7acf-4779-aaa4-099c5b0c05d4,Document relatif au bénéficiaire effectif,2019-05-14
823581467,43da914d-0d1c-47fc-abb7-098f9ca8e7c4,f83f0f9a-00a3-4ca7-8e00-1de313ccfb52,Procès-verbal d'assemblée générale extraordinaire : Modification(s) statutaire(s); Procès-verbal d'assemblée générale extraordinaire : Extension de l'objet social; Statuts mis à jour,2017-03-29
823581467,43da914d-0d1c-47fc-abb7-098f9ca8e7c4,2e397b4d-7f07-40d4-8969-f7e4120ddcaf,Statuts constitutifs : ATTESTATION DE DÉPÔT DES FONDS ET LISTE DES SOUSCRIPTEURS,2016-11-08
824157176,bc52304b-c499-424c-9f1d-b1f77525002f,d2d8efeb-dac1-49a4-88a4-a01597e4e787,Procès-verbal d'assemblée générale extraordinaire : Clôture des opérations de liquidation; Comptes de clôture de la liquidation,2018-07-31
824157176,bc52304b-c499-424c-9f1d-b1f77525002f,8c1d4ea7-763d-4229-bceb-e753b4d970c3,Procès-verbal d'assemblée générale extraordinaire : Dissolution; Procès-verbal d'assemblée générale extraordinaire : Nomination de liquidateur,2018-06-29
824157176,bc52304b-c499-424c-9f1d-b1f77525002f,510c7b09-b336-40f1-a17b-393149980d7d,Procès-verbal d'assemblée générale extraordinaire : Modification(s) statutaire(s); Statuts mis à jour,2016-12-19
824157176,bc52304b-c499-424c-9f1d-b1f77525002f,177e52c4-5114-444c-ab7d-53a13421b2ed,Statuts constitutifs; Liste des souscripteurs; Rapport du commissaire aux apports; Procès-verbal d'assemblée générale ordinaire : Nomination de président,2016-12-06
824915748,94df4c3a-af43-44e0-933d-ae8568d48072,3b0a46c3-50f2-4e23-8cb8-dbc7bf527524,Document relatif au bénéficiaire effectif,2020-03-10
824915748,94df4c3a-af43-44e0-933d-ae8568d48072,fcb54191-cc48-440b-9b84-43b1ce21bf39,Statuts mis à jour : Modification des statuts Cession de parts Transfert siège social et établissement principal; Procès-verbal d'assemblée générale extraordinaire : Modification des statuts Cession de parts Transfert siège social et établissement principal; Acte sous seing privé : Modification des statuts Cession de parts Transfert siège social et établissement principal,2020-03-10
824915748,94df4c3a-af43-44e0-933d-ae8568d48072,4a302957-cbc3-4b4b-bf85-0be278e7ab23,Document relatif au bénéficiaire effectif,2019-10-28
824915748,94df4c3a-af43-44e0-933d-ae8568d48072,885888a7-0247-4351-b2b9-2791f8c140e8,Statuts constitutifs : Constitution d'une personne morale; Procès-verbal d'assemblée constitutive : Constitution d'une personne morale,2017-01-17
827805912,c4ad9bd7-4b81-448f-bc8d-834c2ca4088f,34fd544e-6d53-4a59-b366-5ca8511795b7,(Document inconnu),2023-08-21
827805912,c4ad9bd7-4b81-448f-bc8d-834c2ca4088f,f12f805a-b819-4346-adea-fed6c2fdb728,Document relatif au bénéficiaire effectif,2020-08-31
827805912,c4ad9bd7-4b81-448f-bc8d-834c2ca4088f,c7b28e63-1836-4737-ae47-8c38a90c8e1a,Procès-verbal d'assemblée : Changement relatif à l'objet social; Procès-verbal d'assemblée : Changement relatif à l'activité; Procès-verbal d'assemblée : IN&MO; Statuts mis à jour,2020-08-31
827805912,c4ad9bd7-4b81-448f-bc8d-834c2ca4088f,5d22d542-9642-4f5a-95ce-f446eef4d6f8,Liste des souscripteurs; Acte sous seing privé : Constitution,2017-02-21
827904640,7a1600ba-1347-48c5-9396-ef0952af7d96,b2345fad-13df-4f2e-8a0b-67f92782b44a,Divers : Divers DECLARATION DE DISSOLUTION SANS LIQUIDATION DE LA SOCIETE AMAZONIE PUBLICITE NUMERIQUE,2019-04-23
827904640,7a1600ba-1347-48c5-9396-ef0952af7d96,6f26123a-f9cc-428e-88a8-6fa2df3b5b56,Décision(s) de l'associé unique : Poursuite d'activité malgré un actif net devenu inférieur à la moitié du capital social,2018-12-04
827904640,7a1600ba-1347-48c5-9396-ef0952af7d96,1277b256-83f1-45b6-b88f-f57727317080,Décision(s) de l'associé unique : Changement(s) de commissaire(s) aux comptes,2018-07-23
827904640,7a1600ba-1347-48c5-9396-ef0952af7d96,06fbfd3f-2a91-4610-974d-92673a799d95,(Document inconnu),2017-03-02
827916263,0e6b612e-4405-4230-b2fe-951ff795a90f,27a3d821-d405-4391-a3e0-894e913d9606,Procès-verbal de clôture et de liquidation avec mention d'enregistrement auprès des impôts,2023-12-31
827916263,0e6b612e-4405-4230-b2fe-951ff795a90f,293c1fc5-4169-4137-99ae-02e8e3e5a0e9,Document relatif au bénéficiaire effectif,2020-01-10
827916263,0e6b612e-4405-4230-b2fe-951ff795a90f,b00de178-391c-40a1-b092-afb13d401e9f,Procès-verbal d'assemblée générale extraordinaire : Démission(s) de gérant(s); Procès-verbal d'assemblée générale extraordinaire : Réduction du capital social; Procès-verbal d'assemblée générale extraordinaire : Modification(s) statutaire(s); Statuts mis à jour : Modification ART 8.1 et 9,2020-01-10
827916263,0e6b612e-4405-4230-b2fe-951ff795a90f,e2b11878-1425-40d4-a3cc-95cc3a4ac516,Document relatif au bénéficiaire effectif,2019-09-26
827916263,0e6b612e-4405-4230-b2fe-951ff795a90f,f24b2de2-1fbc-4da8-9ac9-042c5edbcaac,Acte sous seing privé : DE JEAN PIERRE ET DOMINIQUE GUILLON A JONATHAN VIGNERESSE; Acte sous seing privé : modification de la répartition du capital; Statuts mis à jour : modification art 9,2017-03-02
827916263,0e6b612e-4405-4230-b2fe-951ff795a90f,6baf106b-7b82-463f-a9bc-fef731e40e45,Acte sous seing privé : Constitution; Acte sous seing privé : statuts; Procès-verbal d'assemblée générale ordinaire : Nomination(s) de gérant(s); Procès-verbal d'assemblée générale ordinaire : Fixation de la date de clôture au 31/03/ la première au 31/03/2017,2017-02-27
827916263,0e6b612e-4405-4230-b2fe-951ff795a90f,9c7a5d9a-e085-4cf4-a6f8-0d818a6de437,"PV ayant décidé et constaté la modification enregistrée, certifié conforme par le représentant légal",
828078311,155bbbf3-9958-4bb1-8176-eda9f84ded0e,1613e4e2-7468-40e4-8784-d40e0c0ce508,Statuts mis à jour; Décision(s) de l'associé unique : Modification(s) statutaire(s); Décision(s) de l'associé unique : Changement relatif à la date de clôture de l'exercice social,2022-10-13
828078311,155bbbf3-9958-4bb1-8176-eda9f84ded0e,5dcca1d7-d9af-4be6-a926-a8c7a6fd1093,Décision(s) de l'associé unique : Poursuite d'activité malgré un actif net devenu inférieur à la moitié du capital social,2020-07-31
828078311,155bbbf3-9958-4bb1-8176-eda9f84ded0e,93f3fde8-c453-42cb-b7d7-2115d11f92c8,Document relatif au bénéficiaire effectif,2020-03-17
828078311,155bbbf3-9958-4bb1-8176-eda9f84ded0e,57b26187-a898-4a5a-803d-2452a3119174,Procès-verbal d'assemblée générale extraordinaire : Démission de co-gérant,2020-03-17
828078311,155bbbf3-9958-4bb1-8176-eda9f84ded0e,0de4cc06-5862-440a-a770-e84133fe8c5f,Document relatif au bénéficiaire effectif,2020-02-19
828078311,155bbbf3-9958-4bb1-8176-eda9f84ded0e,59146466-5b1e-4ce2-905d-9bde74e2244d,(Document inconnu),2020-02-05
828078311,155bbbf3-9958-4bb1-8176-eda9f84ded0e,b42b581e-bcba-4e22-bd2b-1710223ef695,Décision(s) de l'associé unique : Changement relatif à la date de clôture de l'exercice social; Décision(s) de l'associé unique : Modification(s) statutaire(s); Statuts mis à jour,2018-12-17
828078311,155bbbf3-9958-4bb1-8176-eda9f84ded0e,2324387f-46df-455c-8d0d-411fb94d8e09,Procès-verbal d'assemblée générale extraordinaire : suite à apport partiel d'actif; Procès-verbal d'assemblée générale extraordinaire : Modification(s) statutaire(s); Statuts mis à jour,2018-07-27
828078311,155bbbf3-9958-4bb1-8176-eda9f84ded0e,ee88c855-4131-49a6-8946-3d2711ad5a98,Décision(s) de l'associé unique : Changement relatif à la date de clôture de l'exercice social; Statuts mis à jour,2018-06-04
828078311,155bbbf3-9958-4bb1-8176-eda9f84ded0e,a08aec6b-bce7-47f9-9508-00aacd4a0520,Projet d'apport partiel d'actif : par la SARL EASYRESTO,2018-03-20
828078311,155bbbf3-9958-4bb1-8176-eda9f84ded0e,0bcc56ff-c90b-40a8-88d7-1a665ed5f979,Statuts constitutifs : Constitution,2017-02-28
828283218,3ffa4fa9-c585-4f02-98d5-9d6530d06867,e17acc82-5c13-4d4a-9fd1-a64b65d7de9a,(Document inconnu),2017-03-17
828745778,793af35a-8872-4bd6-88fd-8e942625dd61,ba5322c4-204a-4683-a259-142dd70f7c27,Document relatif au bénéficiaire effectif,2018-03-05
828745778,793af35a-8872-4bd6-88fd-8e942625dd61,4e03966c-5719-4f2f-bca2-f6686e95d151,Acte sous seing privé : Constitution; Acte sous seing privé : Nomination(s) de gérant(s),2017-05-09
830321931,8d59f98f-a4c0-46d8-8996-921e2d29941f,fcc0b2f4-8d74-494d-88aa-926c4b7d3ac9,Document relatif au bénéficiaire effectif,2022-03-29
830321931,8d59f98f-a4c0-46d8-8996-921e2d29941f,c61d2911-11f0-456a-96a7-e76ddd3ae615,Statuts mis à jour; Procès-verbal d'assemblée générale extraordinaire : Augmentation du capital social; Acte notarié : Le cédant : Madame Christèle PRIME - Le cessionnaire : Monsieur Stéphane OLIVIER.; Procès-verbal d'assemblée générale extraordinaire : Modification(s) statutaire(s),2022-03-29
830321931,8d59f98f-a4c0-46d8-8996-921e2d29941f,efbfdbf3-de4f-4b86-b054-cb7573074760,Statuts mis à jour; Procès-verbal d'assemblée générale extraordinaire : Augmentation du capital social; Acte notarié : Le cédant : Madame Christèle PRIME - Le cessionnaire : Monsieur Stéphane OLIVIER.; Procès-verbal d'assemblée générale extraordinaire : Modification(s) statutaire(s),2022-03-29
830321931,8d59f98f-a4c0-46d8-8996-921e2d29941f,d073008d-0960-42e9-ac7e-a0f0d943976d,Document relatif au bénéficiaire effectif,2019-10-10
830321931,8d59f98f-a4c0-46d8-8996-921e2d29941f,f4f29808-fdf5-4804-845f-173b03bd5452,"Statuts constitutifs; Acte de nomination d'organe(s) de gestion, direction, administration, surveillance ou contrôle",2017-06-16
830504411,a09c9936-019a-4966-bf8a-36ad917176ef,77194847-bba8-4fd8-b59d-905ec79aa5e6,Décision(s) des associés : Modification de la date de cloture de l'exercice social; Statuts mis à jour : Modification de la date de cloture de l'exercice social,2024-04-11
830504411,a09c9936-019a-4966-bf8a-36ad917176ef,38f145f7-b477-46a9-8d07-78de2b74e00b,Document relatif au bénéficiaire effectif,2022-11-28
830504411,a09c9936-019a-4966-bf8a-36ad917176ef,b7c1aa93-8538-4bfe-89d8-adb0ee6a5e10,Statuts mis à jour : Modification relative aux dirigeants d'une société Modification de la forme juridique ou du statut particulier; Extrait de décision(s) de l'associé unique : Modification relative aux dirigeants d'une société Modification de la forme juridique ou du statut particulier; Rapport du commissaire à la transformation : Modification relative aux dirigeants d'une société Modification de la forme juridique ou du statut particulier,2022-11-28
830504411,a09c9936-019a-4966-bf8a-36ad917176ef,72708719-d5ab-4fd1-a76b-2fbd2f19acd1,Rapport du commissaire à la transformation : Modification de la forme juridique ou du statut particulier,2022-09-22
830504411,a09c9936-019a-4966-bf8a-36ad917176ef,89ca8325-ec58-44dd-b6b7-a1b8a1279666,Document relatif au bénéficiaire effectif,2019-01-31
830504411,a09c9936-019a-4966-bf8a-36ad917176ef,7d446235-a8c8-4edb-8da2-61f307729d99,Statuts mis à jour : Modification des statuts Continuation de la société malgré les pertes; Décision(s) de l'associé unique : Modification des statuts Continuation de la société malgré les pertes,2019-01-31
830504411,a09c9936-019a-4966-bf8a-36ad917176ef,443b80f5-34d3-4c14-8d6c-38b8bf943a6d,Document relatif au bénéficiaire effectif,2018-07-20
830504411,a09c9936-019a-4966-bf8a-36ad917176ef,cfb865d6-065c-4f1a-9d3c-e266e827ba1a,Statuts constitutifs : Constitution d'une société commerciale sans activité,2017-06-26
830666822,a2995314-ade7-4968-9a0e-ebf4dd1491af,ed6d3eb3-b051-402b-9861-8a5caefcb8fb,Document relatif au bénéficiaire effectif,2019-12-26
830666822,a2995314-ade7-4968-9a0e-ebf4dd1491af,1ae00b7d-9b59-44fd-8fd5-cb32c203576c,Statuts constitutifs : Constitution d'une personne morale,2017-07-04
831562871,0c16f80a-a8c3-4017-a07b-1ddf5afd0ab9,670f36d6-fea1-4702-93ab-26016e91c35e,Statuts constitutifs : Constitution; Statuts constitutifs : Nomination(s) de gérant(s),2017-08-22
832865760,527162e0-4782-4312-b512-583d0afba493,4378c367-7df6-4eea-9f97-8632e1779862,Document relatif au bénéficiaire effectif,2020-05-11
832865760,527162e0-4782-4312-b512-583d0afba493,f783580e-0637-4295-80fe-bfc8dbb978c5,Décision(s) de l'associé unique : Modification relative aux dirigeants d'une société,2020-05-11
832865760,527162e0-4782-4312-b512-583d0afba493,f6da06d5-27fa-414e-9b2b-e0b3d3a72a63,Document relatif au bénéficiaire effectif,2017-10-25
832865760,527162e0-4782-4312-b512-583d0afba493,f4644206-aee4-4b2b-80a0-536f4741e898,Statuts constitutifs : Constitution d'une société commerciale par création; Liste des souscripteurs : Constitution d'une société commerciale par création; Attestation de dépôt des fonds : Constitution d'une société commerciale par création,2017-10-25
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,55b3a7ca-7a72-4c42-b070-a8eae2729273,(Document inconnu),2023-10-10
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,3436d111-bd4d-4884-b156-613d6d9e2b22,(Document inconnu),2023-10-10
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,eb971ef2-58bb-4052-ad37-cac7304893dc,Document relatif au bénéficiaire effectif,2022-12-29
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,e50ec4e8-0b12-47e0-ad06-bc87162447d6,Statuts mis à jour; Décision(s) de l'associé unique : Réduction du capital social,2022-12-29
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,b53748cc-3752-4ddb-a5f4-76e78614db88,Décision(s) des associés : dépôt préalable,2022-11-22
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,c39c9871-63d4-4b15-91db-a1fc1d119735,Décision(s) des associés : dépôt préalable,2022-11-22
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,5501dfc5-ff97-47e2-bea3-ad3b2f7bfaf8,Document relatif au bénéficiaire effectif,2019-05-16
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,e03cdc42-8486-4e4f-908a-1d77de1086e1,Procès-verbal d'assemblée générale extraordinaire : Nomination de co-gérant,2018-09-28
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,157ab02f-7c32-48f5-ab37-6d6d848ac154,Procès-verbal d'assemblée générale extraordinaire : Transfert du siège social; Procès-verbal d'assemblée générale extraordinaire : Modification(s) statutaire(s); Statuts mis à jour,2018-05-30
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,c57b7c2a-c90b-4671-b5cb-3007b425bdf5,Procès-verbal d'assemblée générale ordinaire : non rémunération du gérant Monsieur Guillaume BOYER,2018-01-03
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,f64d2562-9946-43db-8de3-9f9da81df849,Document relatif au bénéficiaire effectif,2017-11-13
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,b2f873df-51d4-47a4-8bd4-f8522942de7e,Statuts constitutifs : Constitution; Procès-verbal d'assemblée générale extraordinaire : Nomination(s) de gérant(s); Attestation de dépôt des fonds : Constitution,2017-11-13
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,7678f498-4be2-4fc0-aa10-7905e37c172b,Copie des statuts mis à jour,
833176696,bbb77e3d-d94a-4f25-a4fc-9c2bda13f357,d4436cb6-1470-4423-a742-ec8c6ecb8a39,"PV ayant décidé et constaté la modification enregistrée, certifié conforme par le représentant légal",
833251507,be6c87e0-a0ea-49eb-8080-e23d04ed77b8,2108ce0b-1387-4204-888c-df9a2a6a409e,Document relatif au bénéficiaire effectif,2024-06-06
833251507,be6c87e0-a0ea-49eb-8080-e23d04ed77b8,a8e03d7e-5b8a-4096-912f-af8e0804bd81,Procès-verbal d'assemblée générale extraordinaire : Cession de parts; Procès-verbal d'assemblée générale extraordinaire : Nomination(s) de gérant(s); Liste des sièges sociaux antérieurs; Statuts mis à jour; Acte : Cession de parts; Procès-verbal d'assemblée générale extraordinaire : Transfert du siège social,2024-06-06
833251507,be6c87e0-a0ea-49eb-8080-e23d04ed77b8,7bcaf597-ab93-4334-99c9-2c17bbdb2c16,Document relatif au bénéficiaire effectif,2019-02-05
833251507,be6c87e0-a0ea-49eb-8080-e23d04ed77b8,bb87ea22-ad83-4456-a09f-12c474295601,Procès-verbal d'assemblée générale extraordinaire : Modification(s) statutaire(s); Statuts mis à jour,2018-03-15
833251507,be6c87e0-a0ea-49eb-8080-e23d04ed77b8,ee83c3ed-c475-4a6f-ae5a-4abe17c26f03,Statuts constitutifs,2017-11-10
833283617,973bdb51-5607-45a1-9071-426e791c6cac,2166aa9c-342e-4ca5-a340-6012c6ce75eb,Document relatif au bénéficiaire effectif,2019-11-20
833283617,973bdb51-5607-45a1-9071-426e791c6cac,2aa6e782-2c26-4275-9dcf-5544945df1a5,Procès-verbal d'assemblée générale extraordinaire : Augmentation du capital social; Procès-verbal d'assemblée générale extraordinaire : Modification(s) statutaire(s); Statuts mis à jour,2019-11-19
833283617,973bdb51-5607-45a1-9071-426e791c6cac,b518e93f-1d3f-4164-84f5-4be73288f935,Procès-verbal d'assemblée générale ordinaire : Changement(s) de gérant(s),2018-06-04
833283617,973bdb51-5607-45a1-9071-426e791c6cac,6166fec3-3e19-4e62-921c-5d5394fffdb8,Document relatif au bénéficiaire effectif,2017-11-17
